사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201802,4호선,회현(남대문시장),26,1,2296,866,3726,23389,5573,53755,8986,136190,12821,95780,18955,69102,27260,73190,36347,61037,49504,54111,59174,52454,65759,44452,79629,34799,104356,27129,113825,22264,62692,15335,58081,9016,26742,9228,17502,8318,7386,5586,1021,1772,5,100,0,0,0,0,20180303
201802,4호선,명동,28,0,1479,1505,3344,14975,5458,43782,10145,113808,21442,81292,30781,60302,34964,69688,37974,74785,45026,86183,54538,78559,65082,76376,77667,77383,91604,77541,138681,73374,96617,56141,83173,35190,86521,25253,81024,16639,33705,10175,2571,3082,6,123,0,0,0,0,20180303
201802,4호선,충무로,77,8,3024,2493,4962,15758,9200,49747,15541,178033,19001,103890,21909,53440,26334,44715,30402,40851,35919,46799,40963,44231,46408,35806,55535,33363,75965,35317,141337,39809,85239,29503,54177,16473,54393,14879,43464,14067,22833,9844,4418,3351,21,113,0,3,0,0,20180303
201802,4호선,동대문역사문화공원,263,1,9260,1340,5714,13349,7408,26694,11299,76440,12809,40511,14043,31426,17210,29418,20559,30203,24410,35162,31184,32678,38428,28513,44912,26167,58744,28130,87414,32463,59541,39439,44089,22945,42001,16364,37688,13107,22110,9271,3636,2887,28,33,0,0,0,0,20180303
201802,4호선,동대문,344,7,8223,2071,4034,11582,4936,33364,7695,77578,11823,69924,17691,55906,24022,50494,32613,46063,40752,49128,48700,44772,56979,38823,63813,31453,86462,24893,83590,20834,43998,24938,28392,18437,25026,12304,22738,7748,15173,6964,1575,2057,11,35,0,1,0,0,20180303
201802,4호선,혜화,17,0,3513,2071,7349,17433,15214,37585,22925,107302,23709,87702,30275,69428,36235,64537,41650,76694,48284,95191,55682,88339,71613,72181,86734,72477,107162,74744,125640,88153,82152,70394,76534,28093,96257,21875,97995,19085,40422,12401,5081,4913,37,106,0,2,0,0,20180303
201802,4호선,한성대입구(삼선교),70,0,6348,1077,11532,5821,30175,13074,40765,26360,27140,24360,20205,17140,20866,15724,23220,17117,25001,19700,22597,19422,23311,21325,24639,22749,28844,27220,31114,34726,18334,32800,13753,21406,14073,19871,10919,21101,5390,13708,857,8701,9,1107,0,53,0,0,20180303
201802,4호선,성신여대입구(돈암),17,4,4645,1313,16601,5595,44831,12990,55849,32907,36110,29062,28661,25111,28736,24604,33751,29536,35339,34157,34179,34869,35851,37110,39128,39342,44555,48113,49189,65752,34021,61860,28969,38657,30216,33255,29359,32072,14391,22817,2045,6206,21,65,1,1,0,0,20180303
201802,4호선,길음,28,0,7870,1599,25762,7394,75562,12609,83012,26913,46039,23783,32225,19778,29023,19798,31487,22792,32392,26726,29470,27167,28556,29388,30695,33195,34381,41985,34721,61853,23110,62365,16114,40337,12727,36954,11355,38780,5209,25825,764,6497,9,56,1,2,0,0,20180303
201802,4호선,미아사거리,23,5,11342,2805,30722,10645,82759,14731,96621,30351,58461,33102,41910,26472,38735,30019,42648,34085,45429,36536,42891,40181,42892,46337,46180,50995,47702,63112,48574,89650,37932,87201,37028,53142,23667,47439,18056,45608,9540,27915,1472,6944,18,53,0,0,0,0,20180303
201802,4호선,미아(서울사이버대학),24,1,9166,1300,19784,4943,49266,10486,59099,29485,35581,18767,26064,15648,23575,15754,26050,17408,26512,19953,24554,20675,23187,23933,22871,26740,25407,31737,28905,43796,18490,41994,12440,27844,10694,25435,8964,24116,3387,16599,484,4343,4,36,1,1,0,0,20180303
201802,4호선,수유(강북구청),65,2,17666,2798,40704,10938,113470,18742,129241,49975,79314,40359,57595,32840,53379,33686,57099,38130,56837,43536,52143,48549,50742,54501,52275,63723,56793,75510,66945,115174,43572,119570,31878,78596,29324,69137,24091,65817,14336,44512,2246,12541,29,105,0,0,0,0,20180303
201802,4호선,쌍문,81,4,19843,976,46663,8978,121733,12713,135607,26171,78253,21769,56037,19336,48196,21381,48323,24895,46933,30218,41376,33076,37282,39525,37381,47144,40387,59941,40146,90470,27215,101327,18947,68208,15727,58632,12216,58632,5841,41175,977,14277,8,128,0,0,0,0,20180303
201802,4호선,창동,1628,53,13334,2614,34866,9693,92199,15404,79889,35685,53181,33971,41591,29491,41583,29423,44239,32898,44690,39056,40615,42451,40758,46045,41007,52629,44358,58996,48200,86426,29140,89868,21550,59271,20611,51192,17726,48010,9047,35983,1337,12911,9,130,0,0,0,0,20180303
201802,4호선,노원,155,21,10629,474,23253,7709,50421,11975,57269,28611,34239,33967,28221,24967,27628,25075,31783,29140,32752,34259,32177,36114,32532,38359,35879,42627,36746,53483,38767,77535,28476,76289,30423,47822,27972,41011,29725,36762,15728,27908,2961,9681,30,469,0,1,0,0,20180303
201802,4호선,상계,36,0,11948,148,32657,6906,84875,9645,78879,18227,43526,16234,32344,15240,29680,15162,31037,18566,30731,20438,25467,21933,24256,25474,24050,30222,25023,37892,24515,55598,16933,60345,11985,40496,11288,36361,11039,34952,4148,27225,645,8526,9,867,0,2,0,0,20180303
201802,4호선,당고개,15,0,7435,16,15086,6054,42847,7144,44996,12521,29016,12277,21194,12289,19770,10230,20542,12287,20499,13361,17999,14813,16694,17306,16495,19918,17148,23808,16098,32763,12090,32513,7085,24975,6165,22356,4609,21931,2322,17169,310,5818,5,543,0,15,0,0,20180303
201802,3호선,오금,30,0,2899,5,6873,1663,21922,4623,29704,13807,15667,6549,9818,5603,8622,4364,8872,5414,9353,5998,7763,6181,7273,7971,7962,8871,9958,11642,13254,17513,6268,16378,4438,11499,3898,10772,3222,11916,1300,7420,129,2379,3,38,0,0,0,0,20180303
201802,3호선,경찰병원,3,1,2174,199,6187,2419,20019,6545,24910,28154,14409,13707,11688,8029,10537,6549,9779,7449,10328,9506,10659,9663,10893,9630,10340,9505,12652,12417,20536,18242,8742,17722,6508,11551,5780,10008,4044,10207,1543,6840,184,1863,5,31,0,0,0,0,20180303
201802,3호선,가락시장,21,1,2606,535,6291,4099,19229,9133,24394,27558,16838,14554,14679,10355,14987,11242,15361,11925,16315,13240,15568,13822,15971,15274,16560,15670,18572,19348,27874,25190,14633,22244,10424,14132,10201,12295,7718,12290,3272,8044,517,2447,3,93,0,6,0,0,20180303
201802,3호선,수서,88,1,4225,1544,10498,11542,31058,22599,39618,47557,28145,28017,28644,20185,24383,16212,27944,21180,27648,20769,21978,22384,28385,24958,30223,28255,34218,32574,48086,43326,24663,39383,22327,27105,16528,21613,15048,22335,7728,10684,1159,4988,65,310,0,22,0,0,20180303
201802,3호선,일원,6,1,1834,935,6502,6535,17204,18755,19846,18164,13914,16908,14593,15789,15780,12488,16258,14122,15003,15144,15906,14137,17311,12702,19679,11774,23015,12936,14823,17142,9081,16798,6966,10512,4560,9604,3177,10273,1004,5832,121,2007,0,44,0,2,0,0,20180303
201802,3호선,대청,21,1,2818,1281,8229,7338,21554,9204,28699,22100,16492,10239,12689,7085,12569,7286,12481,8588,13522,9323,12232,10215,13489,12247,16205,12147,20250,14667,25847,20489,12275,21464,8806,14152,7476,12983,5559,14569,2293,9296,264,2952,2,15,1,6,0,0,20180303
201802,3호선,학여울,8,0,472,182,1275,1415,3285,2740,4487,6818,3012,4758,2338,4467,2788,4106,3611,4129,4270,4594,4577,4145,5395,3617,5540,3004,5794,2955,6556,3917,2924,3570,1824,2359,1659,2022,1205,2309,458,1502,55,487,1,7,0,0,0,0,20180303
201802,3호선,대치,9,0,2034,710,10979,6715,21626,14381,24707,25083,15985,20818,12679,14933,13891,13215,17688,17652,18964,21171,16089,18523,18871,19069,19669,20931,27500,27245,27018,26727,20967,22780,13355,13815,16971,13049,30583,13465,3793,8804,536,2704,2,28,0,3,0,0,20180303
201802,3호선,도곡,29,0,1103,221,3461,4010,9252,10046,13232,21178,8431,17199,7050,7640,7654,8103,8228,7906,9172,8183,8932,7818,10056,7185,11316,7464,15554,8574,19968,11252,11205,10504,7020,6397,6427,6105,5181,6363,1626,4181,239,2272,5,441,0,0,0,0,20180303
201802,3호선,매봉,15,1,1319,509,4995,6610,13120,15932,17954,60767,12228,30126,10278,12782,10974,11968,11810,11374,13288,10799,15044,11390,15843,10840,17213,11188,24623,13350,51199,18238,23760,15162,13658,8779,14756,8084,10520,8437,3741,5204,477,1571,1,85,0,0,0,0,20180303
201802,3호선,양재(서초구청),73,3,4478,2157,12798,29672,31043,80298,43631,222545,32239,118900,30038,59153,35019,51040,41307,45940,50346,52603,52702,48741,59867,45366,67882,45943,95708,57601,179945,74996,101076,62146,65601,34661,64739,29537,50227,26582,19971,15975,2309,4835,2,140,1,0,0,0,20180303
201802,3호선,남부터미널(예술의전당),35,0,2574,1242,7398,23672,23626,51815,41276,162534,38414,81103,40320,52586,46869,48096,49456,48543,54358,57541,53858,61105,58538,58196,64741,60442,88662,62620,148154,70413,78850,58357,55771,31082,51764,26112,42330,20320,14669,11705,1771,3155,8,41,0,0,0,0,20180303
201802,3호선,교대(법원.검찰청),12,0,987,578,2764,5430,6563,16409,11125,45043,8779,31757,10141,15524,13190,12237,15345,11360,19695,12480,22401,11878,23683,10543,24999,10625,33631,12261,58450,17164,28182,12742,22164,5837,24476,4633,26356,3949,9917,2671,1544,927,3,17,0,0,0,0,20180303
201802,3호선,고속터미널,90,1,7470,4315,7216,36566,26893,49054,49883,79086,56859,106363,64256,92552,77438,110172,95734,112027,109045,114492,116232,122658,127483,129094,139894,128569,154697,134406,160009,148722,144282,110814,153439,63876,111491,47399,77679,36414,29747,19603,3196,4373,50,32,0,5,0,0,20180303
201802,3호선,잠원,5,0,1306,758,4824,5008,14294,6334,20171,8648,12057,6738,8649,5283,8701,5382,9134,6496,9113,7560,8309,7312,8374,7842,9167,8474,11313,10572,11063,15175,7339,14065,4584,8726,3869,8927,3112,10369,1115,5681,148,1672,1,22,0,0,0,0,20180303
201802,3호선,신사,96,11,5528,1312,7617,17209,12790,35570,19756,101152,16990,118922,18458,66498,23629,49645,29137,52123,35693,59410,42573,56134,52366,52128,60345,50985,75162,55103,127019,72850,96480,55943,66289,24689,71366,16852,65495,14103,28951,12312,3965,5076,9,66,0,0,0,0,20180303
201802,3호선,압구정,42,1,2934,1632,7777,20124,14837,41859,25605,136117,19847,146735,24449,73096,31530,64599,38240,51125,43831,59092,53532,56849,61492,52491,67475,49719,79615,53202,124456,60962,101225,43730,79430,19803,55391,14905,43129,12451,15822,7381,1860,2789,4,390,0,6,0,0,20180303
201802,3호선,옥수,62,1,2388,703,7159,3921,22108,6387,30622,14558,20854,11438,15037,8852,15035,9570,14721,11670,16008,13342,14400,14159,14228,16958,14672,17685,17242,20766,17328,29871,11729,28063,8127,18035,7602,16669,5738,16674,2408,9159,417,2749,3,39,0,0,0,0,20180303
201802,3호선,금호,37,1,3696,501,8914,2562,23435,4280,36176,7397,23682,6551,14943,6342,13302,6751,12825,7874,12896,9512,11307,10524,10690,12245,10542,14478,11731,18075,11842,25966,7681,23346,5614,15782,4793,14608,3479,14086,1655,8833,332,2562,3,27,0,0,0,0,20180303
201802,3호선,약수,82,5,5242,922,8886,4618,22396,10621,37866,31792,26625,21680,18801,15586,17989,14893,20133,15069,21854,16576,20152,18321,20410,18903,20297,21142,23383,25127,33062,36008,20824,31361,15305,19510,14630,18383,12028,17230,5761,11470,917,4411,12,671,0,12,0,0,20180303
201802,3호선,동대입구,20,1,1544,904,2366,7195,4901,15009,7399,50988,6853,25955,6504,18829,8491,23486,11500,16807,13985,18201,13598,16705,15142,14203,19090,12936,26766,14323,42491,15460,22631,10808,14556,6152,22495,5392,12108,4944,4574,3558,564,1215,3,58,0,0,0,0,20180303
201802,3호선,충무로,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,3,0,2,0,0,0,6,0,5,0,5,0,3,0,5,0,1,0,4,0,3,0,3,0,2,0,0,0,0,0,0,0,20180303
201802,3호선,을지로3가,4,1,643,762,1114,6540,1908,26856,3275,67622,5386,36331,7558,17968,9200,14805,9778,12625,11966,14000,14063,12392,15606,11768,17605,11207,25509,10607,54692,11731,31685,7707,17353,3644,15569,3004,11397,2397,5822,1728,1043,528,1,8,0,0,0,0,20180303
201802,3호선,종로3가,12,0,649,610,1053,4110,1316,10871,2462,41980,4039,45320,5784,30817,8006,24776,9837,24840,12092,24651,13826,24100,17972,22835,18490,19016,23521,18629,40874,19434,37264,12724,16487,6100,18484,4723,12074,3875,5543,2697,763,897,11,33,0,0,0,0,20180303
201802,3호선,안국,20,0,1401,1648,2871,15884,5713,80251,8904,102872,9627,68901,12139,55469,21658,55272,29430,50596,36807,47046,43909,44696,49001,34866,55466,29873,78228,25726,119458,24713,54995,14759,37925,7357,38977,6053,23662,5776,8156,3368,1083,1158,3,11,0,0,0,0,20180303
201802,3호선,경복궁(정부서울청사),22,2,2358,1327,4916,10474,12927,35545,21432,106067,21208,59148,16866,43963,21842,43256,26284,43294,35253,47104,39809,39822,45081,33684,53858,29152,60969,28719,98564,32958,44975,25623,32411,12847,33574,11821,24856,11373,10179,7044,1704,2205,6,84,0,0,0,0,20180303
201802,3호선,독립문,91,7,4299,385,5787,4595,14110,10670,19086,17369,13508,14070,11697,12700,11805,9918,13906,10275,14938,12685,14315,12309,14467,11686,14902,11663,14101,14227,15150,16255,8503,15085,5794,9810,4948,8817,3360,8362,1214,5863,158,2671,3,875,0,0,0,0,20180303
201802,3호선,무악재,16,0,1505,95,4164,1666,12453,2517,16928,4649,9848,3368,6947,3377,6595,3081,6089,3763,5745,4339,4978,5088,4762,5899,4892,6846,5737,8535,6287,12149,3503,12655,2383,8111,1980,7530,1483,7544,580,5131,107,1714,0,15,0,0,0,0,20180303
201802,3호선,홍제,30,3,7755,1203,19132,6825,53653,10746,69434,24208,42623,18388,30904,16882,28959,16926,30429,20019,29598,22400,27455,24386,26376,27876,26993,31389,28253,36897,30275,51682,16776,52655,12438,33098,10518,30580,7557,29039,3605,18950,480,5321,5,67,1,1,0,0,20180303
201802,3호선,녹번,23,0,6637,1241,14894,9888,44000,6966,55663,14802,32116,10065,20711,7884,18280,7936,18022,9275,17016,10979,15984,12135,14528,13932,16348,17471,19216,21355,18455,32430,9490,35794,6511,23021,5857,20737,4060,19299,1920,12643,211,3705,0,48,0,0,0,0,20180303
201802,3호선,불광,4,0,8354,1088,17674,6228,50079,8803,64179,27546,36188,30501,26255,25700,25053,23664,26358,26782,28686,31560,27496,31811,28459,32433,30692,35702,30878,39740,33475,56514,21087,54672,15813,33022,13987,28843,10664,27648,4432,18292,760,5911,4,34,0,4,0,0,20180303
201802,3호선,연신내,188,11,22317,1541,44866,10305,126890,18717,160960,34959,89958,37564,62439,33545,58105,34389,63871,40779,63847,47372,57754,50696,54870,59656,58105,69014,58200,82041,54952,125581,39863,132926,30956,82919,29220,73231,26626,70610,14442,48539,2538,17071,43,207,0,18,0,0,20180303
201802,3호선,구파발,53,2,7758,1395,23966,13304,75671,12699,73804,20372,38429,20863,27176,19515,24985,17996,26240,20460,27270,21476,24662,22680,25340,24816,29174,28460,32852,34271,29448,51378,19955,55769,14600,33261,13693,30030,12140,28465,3650,20528,538,6754,6,586,0,14,0,0,20180303
201802,3호선,지축,2,0,249,229,1200,1362,4144,1184,4944,1333,2901,1002,2270,945,1784,1116,2092,1298,1846,1406,1755,1748,1561,2110,1667,2501,2150,2775,1378,4140,559,4138,336,2978,278,2348,127,1755,67,981,23,103,2,2,0,0,0,0,20180303
201802,2호선,용두(동대문구청),5,0,779,116,1109,844,4045,2017,6795,5412,3457,3196,2826,3060,3249,3791,3866,3686,4284,4586,4546,4555,4954,4616,4814,4471,4770,4199,5895,5979,2703,5104,1956,2761,1628,2843,1163,2359,480,1809,63,525,1,19,1,1,0,0,20180303
201802,2호선,신정네거리,18,1,7051,996,11932,3188,37195,4100,36231,9464,21089,7565,14543,6557,13465,7671,14002,9129,13724,10756,12070,11847,11045,14219,11991,17562,12129,22443,12701,33879,8031,32794,5821,19752,4960,17715,4026,17097,1876,12298,277,3652,2,266,0,0,0,0,20180303
201802,2호선,양천구청,28,0,3862,1081,9720,1966,25801,4417,24393,9079,15429,6347,10671,5001,10281,5326,10653,6416,10073,7810,8971,8276,7873,9588,8272,11468,9579,13849,9215,20928,4751,23026,3162,14453,2674,12712,2554,12153,828,10268,171,3597,2,103,0,0,0,0,20180303
201802,2호선,도림천,0,0,309,331,1057,716,2890,2285,2598,5060,1621,1839,1484,1378,1229,1219,1873,1575,1472,1289,1610,1470,1692,1283,1849,1485,2192,1797,2919,2429,1849,2507,1034,1712,974,1361,415,1237,174,939,31,335,1,14,0,0,0,0,20180303
201802,2호선,신설동,10,0,1060,296,1338,1587,2696,5508,4241,15179,3761,11607,4335,8013,5610,7811,6744,7804,7797,8221,9009,7537,10337,6814,10597,5688,12588,5939,17906,5614,7289,4547,4231,3106,3453,2488,2645,2517,889,1930,143,631,1,99,0,2,0,0,20180303
201802,2호선,신답,5,0,694,117,1175,1035,4476,913,7262,1734,2722,973,2006,1020,1718,1211,1753,1227,1862,1338,1651,1646,1522,2101,1817,2567,2062,2806,1844,5743,1130,5356,579,2799,539,3003,473,2173,155,1824,20,485,0,12,0,0,0,0,20180303
201802,2호선,용답,1,0,2060,146,2924,993,6578,1186,11861,2521,5988,1566,4001,1894,3425,2233,3937,2348,4032,2710,3600,3152,3122,3934,3540,5118,3331,5517,3220,8515,2051,7067,1512,4434,1151,5005,896,4821,364,3318,61,1079,0,8,0,0,0,0,20180303
201802,2호선,충정로(경기대입구),30,4,3068,966,6311,5966,15854,16514,22999,62754,14973,34109,12333,13387,13558,11298,13733,11024,14900,13489,14622,12478,15219,13551,17359,13949,21095,15817,52445,21636,21443,18496,12096,12141,11308,12021,8763,11508,4037,8419,754,2602,7,80,0,3,0,0,20180303
201802,2호선,아현,28,0,4060,582,8454,3296,22120,8198,32747,14939,20141,11915,15266,9445,15164,8786,16523,10507,16011,12771,13940,12556,14811,14036,14698,15669,16169,18731,18400,25383,11626,25236,8028,16074,6641,16011,4503,16141,2615,11466,391,3434,2,94,0,5,0,0,20180303
201802,2호선,이대,17,0,2685,813,5901,6889,15623,14183,22299,36635,16605,40141,15344,35409,18252,32845,31817,39425,32738,40967,31151,35862,34654,33286,44766,31890,49529,31571,46218,34231,32916,29771,24741,17135,26710,15246,21036,14941,6798,11320,881,3685,9,83,0,2,0,0,20180303
201802,2호선,신촌,64,5,9681,3114,14475,13943,34533,33342,49904,79022,38141,105499,38544,73266,48045,74071,62247,81273,72221,91768,73266,84328,81474,79390,90901,82585,108759,96282,115123,130181,89892,109276,93151,56831,99556,45933,108580,40446,59432,29061,9244,9707,110,221,0,7,0,0,20180303
201802,2호선,홍대입구,1497,17,37118,3616,36459,16972,64928,32320,80329,100560,59816,105143,53735,90088,61003,114675,70666,151473,83578,184288,94048,180442,115066,180120,143547,184179,175233,203683,213766,252524,181412,218540,172736,122700,209766,91189,226911,77973,130608,54582,16374,22108,201,2446,1,40,0,0,20180303
201802,2호선,합정,60,3,8221,2533,15422,15487,41650,33259,52929,86038,35357,65950,27376,40625,29552,39789,33943,45390,37686,54384,39175,51350,42810,52050,49729,57297,62939,67865,100333,99982,71633,88626,56391,46137,67378,36231,66728,31954,37171,22746,6210,8437,70,536,0,7,0,0,20180303
201802,2호선,당산,13,1,5553,2642,13786,11066,44215,25930,55529,74491,35187,36228,24514,19932,24289,20540,25578,21070,25710,23874,23236,24104,24339,26069,25861,30080,36587,37687,59128,58861,34034,55303,21639,34679,20498,33796,17371,32744,9370,22525,1586,6885,16,310,2,8,0,0,20180303
201802,2호선,영등포구청,26,1,4995,2269,11883,10231,36793,30798,42118,102927,27288,48947,21730,24739,23199,22877,25119,24008,27699,26334,27911,25839,29271,26977,31458,27083,42196,32140,91065,46466,39987,41869,28270,23911,27368,21817,22147,20856,9861,14756,1720,5483,8,220,0,5,0,0,20180303
201802,2호선,문래,6,0,3363,1748,11445,8251,37920,25744,40559,100046,23932,50780,18628,20428,19152,19474,23008,20798,24177,22562,23976,21852,25538,21192,27101,22356,38187,26089,81034,39397,38249,37774,22800,21998,21703,19428,18069,17937,8449,12748,1407,4246,9,125,0,7,0,0,20180303
201802,2호선,신도림,2213,15,30575,4913,47454,18385,129413,40234,137377,113103,87664,72842,63204,68075,63022,66741,73491,76722,81645,82430,81984,76950,87369,81983,90014,90570,106735,110275,145917,165307,96428,157473,79797,88063,80368,79909,63056,81970,34643,63807,3376,28219,42,3163,2,69,0,0,20180303
201802,2호선,대림(구로구청),262,6,26794,2973,28381,11130,64451,20248,93286,59389,66498,37209,41810,32798,36391,36922,39609,37224,41795,38283,38538,39370,37769,45064,39827,47772,46923,62144,62826,72351,36976,66069,26345,45520,22283,53191,16007,57022,8737,30056,1346,8346,37,383,0,3,0,0,20180303
201802,2호선,구로디지털단지,133,7,31651,5081,46167,18314,126827,61225,169851,244224,109238,142189,69207,59894,65949,50626,70719,50760,73754,63015,68664,68819,70097,71335,78721,79159,104746,100911,215068,144136,135664,146809,78564,92887,67942,92026,54911,95201,28461,61020,4465,16624,55,551,0,0,0,0,20180303
201802,2호선,신대방,107,3,20265,1802,31318,9103,83994,16795,118874,32941,77136,22534,44267,19776,37374,20338,38407,22689,38574,26174,32877,29835,31559,37989,33676,42664,35602,53898,43332,76261,28160,78911,19933,53999,15842,55714,11906,61304,5982,36170,1007,10836,13,292,0,0,0,0,20180303
201802,2호선,신림,200,10,35565,4319,66345,19416,192625,29829,297893,59431,172216,52155,96650,47507,85098,52907,91342,61598,92612,70186,83017,79260,81410,91496,85105,108585,94682,135001,101216,216777,76112,241919,59892,152063,58079,140837,53996,144729,31697,97774,5354,32110,86,911,0,0,0,0,20180303
201802,2호선,봉천,54,2,12746,1871,24240,8108,66680,9946,97439,24566,58649,21722,33705,19668,30125,20368,33367,21824,34672,24335,28730,26534,27214,33177,30703,35944,31926,43126,34051,62625,21746,64473,16219,40778,15519,39354,11959,39721,5231,24355,928,7728,24,328,0,0,0,0,20180303
201802,2호선,서울대입구(관악구청),3786,30,25725,2396,38976,14501,116625,24929,171445,59844,110992,62262,66193,49574,62791,48774,67219,54123,76880,63232,70305,64051,69481,71395,75343,77291,83507,93920,97596,140873,63717,151781,51120,93573,51385,88093,48867,90472,26011,60627,4137,20470,35,4106,0,75,0,0,20180303
